,Unnamed: 0,region_name,country_code,province_name,city_name,region_city_rank,attractions_url,30_attractions_char
93,93,UNITED STATES,US,FLORIDA,HOLLYWOOD,54,https://www.tripadvisor.com/Attractions-g34296-Activities-oa0-Hollywood_Broward_County_Florida.html,"['Beaches', 'Piers & Boardwalks', 'Nature & Wildlife Areas', 'Beaches • Parks', 'Farmers Markets', 'Casinos', 'Parks', 'Speciality Museums', 'Bodies of Water • Biking Trails', 'Parks', 'Beaches', 'Casinos', 'Nature & Wildlife Areas', 'Parks • Playgrounds', 'Parks', 'Distilleries', 'Religious Sites', 'Art Galleries', 'Shopping Malls', 'Points of Interest & Landmarks', 'Art Galleries', 'Sports Complexes', 'Theaters', 'Points of Interest & Landmarks', 'Playgrounds', 'Nature & Wildlife Areas', 'Zoos', 'Beaches', 'Marinas', 'Spas']"
94,94,UNITED STATES,US,NORTH CAROLINA,ASHEVILLE,55,https://www.tripadvisor.com/Attractions-g60742-Activities-oa0-Asheville_North_Carolina.html,"['Historic Sites • History Museums', 'National Parks • Gardens', 'Speciality Museums • Libraries', 'Visitor Centers', 'Speciality Museums', 'Churches & Cathedrals', 'Art Galleries', 'Nature & Wildlife Areas', 'Art Galleries • Speciality Museums', 'Art Galleries', 'Breweries', 'Historic Sites • Points of Interest & Landmarks', 'Gardens', 'Art Galleries • Neighborhoods', 'Historic Sites • Neighborhoods', 'Mines', 'Theaters', 'Breweries', 'Wineries & Vineyards', 'Sports Complexes • Arenas & Stadiums', 'Visitor Centers', 'Architectural Buildings', 'Art Galleries', 'Gardens', 'Flea & Street Markets', 'Cemeteries', 'Antique Shops', 'Religious Sites', 'Churches & Cathedrals', 'Art Galleries']"
95,95,UNITED STATES,US,FLORIDA,ST. AUGUSTINE,56,https://www.tripadvisor.com/Attractions-g34599-Activities-oa0-St_Augustine_Florida.html,"['Lighthouses • History Museums', 'Historic Sites • Castles', 'Nature & Wildlife Areas • Zoos', 'Beaches', 'Educational sites', 'Distilleries', 'Nature & Wildlife Areas', 'Historic Sites', 'Points of Interest & Landmarks', 'Religious Sites • Churches & Cathedrals', 'Speciality Museums', 'Speciality Museums • History Museums', 'State Parks', 'Historic Sites • National Parks', 'Historic Sites • Missions', 'Speciality Museums • History Museums', 'History Museums', 'Historic Sites • Points of Interest & Landmarks', 'Wineries & Vineyards', 'Beaches', 'Speciality Museums', 'Historic Sites • Neighborhoods', 'Cabarets', 'Speciality Museums', 'Churches & Cathedrals', 'Military Museums • History Museums', 'Speciality Museums', 'Historic Sites', 'Speciality Museums', 'Speciality Museums • Religious Sites']"
96,96,UNITED STATES,US,TENNESSEE,MEMPHIS,57,https://www.tripadvisor.com/Attractions-g55197-Activities-oa0-Memphis_Tennessee.html,"['Historic Sites', 'Historic Sites • History Museums', 'Speciality Museums • Points of Interest & Landmarks', 'Speciality Museums • Educational sites', 'Zoos', 'Speciality Museums • History Museums', 'Historic Sites • Points of Interest & Landmarks', 'Points of Interest & Landmarks • Historic Walking Areas', 'Parks', 'Historic Sites • History Museums', 'Art Museums', 'Gardens', 'Arenas & Stadiums', 'Cemeteries', 'Arenas & Stadiums', 'Speciality Museums • Art Museums', 'Art Museums', 'Art Museums', 'Points of Interest & Landmarks', ""Children's Museums"", 'Bridges', 'Distilleries', 'Architectural Buildings • Art Museums', 'Theaters • Parks', 'Religious Sites', 'Monuments & Statues', 'Speciality Museums', 'Breweries', 'Speciality Museums • Historic Sites', 'Theaters']"
97,97,UNITED STATES,US,ARIZONA,SEDONA,58,https://www.tripadvisor.com/Attractions-g31352-Activities-oa0-Sedona_Arizona.html,"['Geologic Formations', 'Architectural Buildings • Mysterious Sites', 'Geologic Formations', 'Canyons • Hiking Trails', 'Hiking Trails', 'Hiking Trails', 'Hiking Trails', 'State Parks • Nature & Wildlife Areas', 'Parks • Religious Sites', 'Canyons • Hiking Trails', 'Hiking Trails', 'State Parks', 'Ancient Ruins', 'Points of Interest & Landmarks • Shopping Malls', 'Points of Interest & Landmarks', 'Hiking Trails', 'Geologic Formations', 'Art Galleries', 'Hiking Trails', 'Hiking Trails', 'Parks • Forests', 'Geologic Formations', 'Art Galleries', 'Visitor Centers', 'Hiking Trails', 'Scenic Drives', 'Historic Sites', 'Art Galleries', 'Art Galleries', 'Points of Interest & Landmarks']"
98,98,UNITED STATES,US,MINNESOTA,BLOOMINGTON,59,https://www.tripadvisor.com/Attractions-g42881-Activities-oa0-Bloomington_Minnesota.html,"['Shopping Malls', 'Aquariums', 'Gardens', 'Nature & Wildlife Areas', 'Amusement & Theme Parks', 'Parks', 'Speciality Museums', 'Science Museums', 'Ski & Snowboard Areas', 'Amusement & Theme Parks', 'Farmers Markets', 'Theaters', 'History Museums', 'Parks • Hiking Trails', 'Historic Sites • Points of Interest & Landmarks', 'Hiking Trails', 'Speciality Museums', 'Breweries', 'Points of Interest & Landmarks', 'Churches & Cathedrals', 'Game & Entertainment Centers', 'Speciality & Gift Shops', 'Miniature Golf', 'Movie Theaters', 'Comedy Clubs', 'Game & Entertainment Centers', 'Dinner Theaters', 'Bars & Clubs', 'Bars & Clubs', 'Game & Entertainment Centers']"
99,99,UNITED STATES,US,UTAH,SALT LAKE CITY,60,https://www.tripadvisor.com/Attractions-g60922-Activities-oa0-Salt_Lake_City_Utah.html,"['Points of Interest & Landmarks • Religious Sites', 'Natural History Museums', 'Canyons', 'Gardens', 'Religious Sites', 'Government Buildings', 'Churches & Cathedrals', 'State Parks', 'Religious Sites', 'Shopping Malls', 'Architectural Buildings', 'Zoos', 'Science Museums', 'Libraries', 'Parks', 'Speciality Museums', 'Architectural Buildings • Science Museums', 'Parks', 'Bodies of Water • Historic Walking Areas', 'Zoos', 'Speciality Museums', 'Canyons', 'Science Museums • Farms', 'Arenas & Stadiums', 'Libraries', 'Convention Centers', 'Public Transportation Systems', 'Parks', 'Canyons • Hiking Trails', 'Historic Sites']"
100,100,UNITED STATES,US,NEVADA,RENO,61,https://www.tripadvisor.com/Attractions-g45992-Activities-oa0-Reno_Nevada.html,"['Speciality Museums', 'Casinos', 'Historic Walking Areas', 'Nature & Wildlife Areas', 'Casinos', 'Ski & Snowboard Areas', 'Theaters', 'Arenas & Stadiums', 'Casinos', 'Mysterious Sites', 'Art Museums', 'Points of Interest & Landmarks', 'Casinos', 'Science Museums', 'Educational sites', 'Theaters', 'Parks', 'Speciality Museums • Gardens', 'Points of Interest & Landmarks', 'Science Museums • Observatories & Planetariums', 'Casinos', 'State Parks • Bodies of Water', 'Hiking Trails', 'Airport Lounges', 'Equestrian Trails', 'Parks • Gardens', 'Speciality Museums • History Museums', 'Casinos', 'State Parks', 'Theaters • Parks']"
101,101,UNITED STATES,US,CONNECTICUT,UNCASVILLE,62,https://www.tripadvisor.com/Attractions-g33952-Activities-Uncasville_Mystic_Country_Connecticut.html,"['Arenas & Stadiums', 'Casinos', 'History Museums', 'Farms', 'Parks', 'Churches & Cathedrals', 'Comedy Clubs', 'Bars & Clubs • Comedy Clubs', 'Game & Entertainment Centers', 'Spas', 'Bars & Clubs', 'Spas', 'Bars & Clubs', 'Game & Entertainment Centers', 'Taxis & Shuttles • Hiking & Camping Tours']"
102,102,UNITED STATES,US,TEXAS,FORT WORTH,63,https://www.tripadvisor.com/Attractions-g55857-Activities-oa0-Fort_Worth_Texas.html,"['Historic Sites • Historic Walking Areas', 'Zoos', 'Art Museums', 'Historic Sites • Nature & Wildlife Areas', 'Speciality Museums', 'Parks • Gardens', 'Neighborhoods • Points of Interest & Landmarks', 'Theaters', 'Art Museums', 'Gardens', 'Government Buildings', 'Auto Racing Tracks', 'Art Museums', 'Historic Sites • History Museums', 'Educational sites', 'Speciality Museums • History Museums', 'Nature & Wildlife Areas', 'Architectural Buildings • Religious Sites', 'Bodies of Water', 'Speciality Museums', 'Sports Complexes • Arenas & Stadiums', 'Monuments & Statues', 'Theaters', 'Theaters', 'Points of Interest & Landmarks', 'Biking Trails • Jogging Paths & Tracks', 'Speciality Museums • Art Museums', 'Speciality Museums • Natural History Museums', 'Convention Centers', 'Speciality Museums']"
103,103,UNITED STATES,US,OKLAHOMA,OKLAHOMA CITY,64,https://www.tripadvisor.com/Attractions-g51560-Activities-oa0-Oklahoma_City_Oklahoma.html,"['Points of Interest & Landmarks • Monuments & Statues', 'Speciality Museums • Art Museums', 'Neighborhoods', 'Speciality Museums • Natural History Museums', 'Science Museums', 'Zoos • Gardens', 'Art Museums', 'Gardens', 'Monuments & Statues', 'Military Museums', 'Arenas & Stadiums', 'Historic Sites', 'Arenas & Stadiums', 'Speciality Museums', 'History Museums', 'Government Buildings', 'Bodies of Water • Parks', 'Nature & Wildlife Areas • Parks', 'Speciality Museums', 'Historic Sites • Points of Interest & Landmarks', 'Shopping Malls', 'Parks', 'Speciality Museums', 'Amusement & Theme Parks • Water Parks', 'Speciality Museums', 'Points of Interest & Landmarks', 'Farms', 'Breweries', 'Rides & Activities • Parks', 'Casinos • Horse Tracks']"
104,104,UNITED STATES,US,MARYLAND,OCEAN CITY,65,https://www.tripadvisor.com/Attractions-g41298-Activities-oa0-Ocean_City_Maryland.html,"['Beaches', 'Piers & Boardwalks', 'Parks', 'Amusement & Theme Parks', 'Speciality Museums', 'Water Parks', 'Distilleries', 'Amusement & Theme Parks • Water Parks', 'Art Galleries', 'Speciality Museums', 'Piers & Boardwalks', 'Libraries', 'Convention Centers', 'Amusement & Theme Parks', 'Sports Complexes', 'Water Parks', 'Playgrounds', 'Parks', 'Visitor Centers', 'Factory Outlets', 'Amusement & Theme Parks', 'Amusement & Theme Parks', 'Piers & Boardwalks', 'Churches & Cathedrals', 'Game & Entertainment Centers', 'Theaters', 'Bars & Clubs • Dance Clubs & Discos', 'Sports Camps & Clinics', 'Churches & Cathedrals', 'Churches & Cathedrals']"
105,105,UNITED STATES,US,TEXAS,GALVESTON,66,https://www.tripadvisor.com/Attractions-g55879-Activities-oa0-Galveston_Galveston_Island_Texas.html,"['Ferries', 'Historic Walking Areas', 'Historic Sites', 'Historic Walking Areas', 'Historic Sites • History Museums', 'Speciality Museums • Science Museums', 'Gardens', 'Military Museums', 'Speciality Museums • Points of Interest & Landmarks', 'Points of Interest & Landmarks • Piers & Boardwalks', 'Points of Interest & Landmarks', 'Art Galleries • Architectural Buildings', 'Speciality Museums', 'State Parks', 'Theaters', 'Neighborhoods', 'Breweries', 'Libraries', 'Water Parks', 'Beaches', 'Amusement & Theme Parks', 'Speciality Museums', 'Points of Interest & Landmarks • Cemeteries', 'Beaches • Parks', 'Marinas • Piers & Boardwalks', 'Historic Walking Areas', 'Convention Centers', 'Historic Sites', 'Churches & Cathedrals', 'Parks']"
106,106,UNITED STATES,US,HAWAII,LAHAINA,67,https://www.tripadvisor.com/Attractions-g60634-Activities-oa0-Lahaina_Maui_Hawaii.html,"['Beaches', 'Beaches', 'Parks', 'Nature & Wildlife Areas • Hiking Trails', 'Neighborhoods', 'Farms', 'Farms', 'Beaches', 'Beaches', 'Hiking Trails', 'Churches & Cathedrals', 'Beaches', 'Bodies of Water', 'Historic Sites', 'Farms', 'History Museums', 'Lookouts • Hiking Trails', 'Historic Walking Areas', 'Historic Sites • Monuments & Statues', 'Hiking Trails', 'Speciality Museums', 'Observation Decks & Towers', 'Art Galleries', 'Art Galleries', 'Dinner Theaters • Luaus', 'Churches & Cathedrals', 'Historic Sites • History Museums', 'Zoos', 'Dinner Theaters • Theatre & Performances', 'Art Galleries']"
107,107,UNITED STATES,US,MARYLAND,BALTIMORE,68,https://www.tripadvisor.com/Attractions-g60811-Activities-oa0-Baltimore_Maryland.html,"['Arenas & Stadiums', 'Historic Sites • National Parks', 'Aquariums', 'Art Museums', 'Neighborhoods • Historic Walking Areas', 'Distilleries', 'Speciality Museums', 'Marinas • Aquariums', 'Historic Sites • Points of Interest & Landmarks', 'Libraries', 'Speciality Museums • Historic Sites', 'Religious Sites', 'Casinos', 'Observation Decks & Towers', 'Historic Sites • Historic Walking Areas', 'Ferries', 'Cemeteries', 'Science Museums', 'Speciality Museums', 'Arenas & Stadiums', 'Speciality Museums • History Museums', 'Educational sites', 'Points of Interest & Landmarks • Observation Decks & Towers', ""Children's Museums"", 'Neighborhoods • National Parks', 'Speciality Museums', 'Neighborhoods', 'Speciality Museums • Ships', 'Gardens', 'Zoos']"
108,108,UNITED STATES,US,MINNESOTA,MINNEAPOLIS,69,https://www.tripadvisor.com/Attractions-g43323-Activities-oa0-Minneapolis_Minnesota.html,"['Art Museums', 'Parks • Waterfalls', 'Sports Complexes', 'Points of Interest & Landmarks • Gardens', 'Speciality Museums • History Museums', 'Theaters', 'Bodies of Water', 'Speciality Museums • History Museums', 'Bodies of Water', 'Architectural Buildings • Religious Sites', 'Points of Interest & Landmarks', 'Bodies of Water', 'Art Museums', 'Points of Interest & Landmarks', 'Bodies of Water', 'Educational sites', 'Speciality Museums • Points of Interest & Landmarks', 'Art Museums', 'Biking Trails • Scenic Drives', 'Art Museums', 'Waterfalls', 'Speciality Museums • Science Museums', 'Theaters', 'Theaters', 'Flea & Street Markets', 'Gardens', 'Convention Centers', 'Gardens', 'Cemeteries', 'Distilleries']"
109,109,UNITED STATES,US,NORTH CAROLINA,RALEIGH,70,https://www.tripadvisor.com/Attractions-g49463-Activities-oa0-Raleigh_North_Carolina.html,"['Natural History Museums • Science Museums', 'Art Museums', 'Parks', 'Speciality Museums', ""Science Museums • Children's Museums"", 'Arenas & Stadiums', 'Flea & Street Markets', 'Nature & Wildlife Areas • Gardens', 'State Parks • Nature & Wildlife Areas', 'Hiking Trails', 'Historic Sites • Points of Interest & Landmarks', 'Architectural Buildings • Government Buildings', 'Historic Sites • Gardens', 'Shopping Malls', 'Amusement & Theme Parks', 'Parks', 'Gardens', 'Educational sites', 'Cemeteries', 'Symphonies', 'Convention Centers', 'Historic Sites • Neighborhoods', 'Parks', 'Shopping Malls', 'Points of Interest & Landmarks', 'Historic Sites', 'Theaters', 'Parks', 'Arenas & Stadiums', 'Gardens']"
110,110,UNITED STATES,US,MICHIGAN,DETROIT,71,https://www.tripadvisor.com/Attractions-g42139-Activities-oa0-Detroit_Michigan.html,"['Art Museums', 'Speciality Museums • Historic Sites', 'Arenas & Stadiums', 'Piers & Boardwalks', 'Architectural Buildings', 'Speciality Museums • Historic Sites', 'Islands • Parks', 'Flea & Street Markets', 'Arenas & Stadiums', 'Public Transportation Systems', 'Speciality Museums • History Museums', 'Neighborhoods', 'Neighborhoods', 'Architectural Buildings • Observation Decks & Towers', 'Libraries • History Museums', 'Theaters', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks', 'Neighborhoods', 'Art Galleries', 'Neighborhoods • Points of Interest & Landmarks', 'Theaters', 'Arenas & Stadiums', 'Gardens', 'Religious Sites', 'Theaters', 'Casinos', 'Convention Centers', 'Points of Interest & Landmarks', 'Symphonies']"
111,111,UNITED STATES,US,NEW MEXICO,ALBUQUERQUE,72,https://www.tripadvisor.com/Attractions-g60933-Activities-oa0-Albuquerque_New_Mexico.html,"['Trams', 'Speciality Museums • Natural History Museums', 'Neighborhoods • Historic Walking Areas', 'Speciality Museums • Science Museums', 'Historic Sites • National Parks', 'Gardens', ""Science Museums • Children's Museums"", 'Cultural Events', 'Art Galleries • Speciality Museums', 'Zoos', 'Natural History Museums', 'Art Museums • History Museums', 'Zoos • Aquariums', 'Hiking Trails', 'Speciality Museums • History Museums', 'Religious Sites', 'Speciality Museums', 'Wineries & Vineyards', 'Speciality Museums', 'Speciality Museums • Points of Interest & Landmarks', 'Nature & Wildlife Areas', 'Sports Complexes', 'State Parks', 'Parks', 'Aquariums', 'Theaters', 'Speciality Museums', 'Wineries & Vineyards', 'Theaters', 'Casinos']"
112,112,UNITED STATES,US,VIRGINIA,ARLINGTON,73,https://www.tripadvisor.com/Attractions-g30242-Activities-oa0-Arlington_Virginia.html,"['Historic Sites • Cemeteries', 'Historic Walking Areas', 'Monuments & Statues', 'Monuments & Statues', 'Points of Interest & Landmarks', 'Historic Sites', 'Parks', 'Military Museums • Monuments & Statues', 'Monuments & Statues', 'Biking Trails', 'Theaters', 'Shopping Malls', 'Military Bases & Facilities', 'Observation Decks & Towers', 'Shopping Malls', 'Theaters', 'Visitor Centers', 'Parks', 'Points of Interest & Landmarks', 'Parks', 'Points of Interest & Landmarks • Architectural Buildings', 'Parks', 'Sports Complexes', 'Parks', 'Theaters', 'Hiking Trails', 'Shopping Malls', 'Biking Trails', 'Parks', 'Monuments & Statues']"
113,113,UNITED STATES,US,FLORIDA,WEST PALM BEACH,74,https://www.tripadvisor.com/Attractions-g34731-Activities-oa0-West_Palm_Beach_Florida.html,"['Nature & Wildlife Areas • Zoos', 'Art Museums', 'Shopping Malls', 'Speciality Museums • Science Museums', 'Zoos', 'Neighborhoods', 'Nature & Wildlife Areas • Parks', 'Gardens', 'Points of Interest & Landmarks', 'Art Galleries • Historic Sites', 'Theaters', 'Nature & Wildlife Areas', 'Farmers Markets', 'Art Galleries', 'Factory Outlets', 'Water Parks', 'Arenas & Stadiums', 'Science Museums', 'Theaters', 'Speciality Museums', 'Libraries', 'Hiking Trails', 'Convention Centers', 'Sports Complexes', 'Water Parks', 'Art Galleries • Antique Shops', 'Points of Interest & Landmarks • Fountains', 'Art Galleries • Educational sites', 'Speciality Museums', 'Distilleries']"
114,114,UNITED STATES,US,HAWAII,KAPOLEI,75,https://www.tripadvisor.com/Attractions-g60654-Activities-oa0-Kapolei_Oahu_Hawaii.html,"['Bodies of Water', 'Parks', 'Beaches', 'Marinas • Neighborhoods', 'Beaches • Parks', 'Shopping Malls', 'Reefs', 'Luaus', 'Water Parks', 'Farmers Markets', 'Points of Interest & Landmarks • Lookouts', 'Department Stores', 'Beaches • Parks', 'Department Stores', 'Dinner Theaters', 'Flea & Street Markets • Farmers Markets', 'Golf Courses', 'Luaus', 'Flea & Street Markets', 'Beaches', 'Spas', 'Luaus', 'Scenic Drives • Spas', 'Gear Rentals', 'Spas', 'Luaus', 'Golf Courses', 'Game & Entertainment Centers', 'Movie Theaters', 'Speciality & Gift Shops']"
115,115,CENTRAL/SOUTH AMERICA,MX,QUINTANA ROO,CANCUN,1,https://www.tripadvisor.com/Attractions-g150807-Activities-oa0-Cancun_Yucatan_Peninsula.html,"['Beaches', 'Shopping Malls', 'Amusement & Theme Parks', 'Points of Interest & Landmarks • Scenic Walking Areas', 'Beach & Pool Clubs', 'Speciality Museums', 'Amusement & Theme Parks', 'Ferries', 'Historic Sites • Ancient Ruins', 'Observation Decks & Towers', 'Amusement & Theme Parks', 'Aquariums', 'Beaches', 'Churches & Cathedrals', 'Points of Interest & Landmarks • Scenic Walking Areas', 'Beaches', 'Points of Interest & Landmarks', 'Nature & Wildlife Areas • Parks', 'Taxis & Shuttles', 'Beaches', 'Amusement & Theme Parks • Water Parks', 'Flea & Street Markets', 'Beaches', 'Beaches', 'Water Parks', 'Shopping Malls', 'Beaches', 'Sports Camps & Clinics', 'Beaches', 'Bars & Clubs']"
116,116,CENTRAL/SOUTH AMERICA,MX,QUINTANA ROO,RIVIERA MAYA,2,https://www.tripadvisor.com/Attractions-g659488-Activities-oa0-Riviera_Maya_Yucatan_Peninsula.html,"['Amusement & Theme Parks', 'Ancient Ruins', 'Caverns & Caves', 'Reefs • Caverns & Caves', 'Beaches', 'Caverns & Caves', 'Bodies of Water • Caverns & Caves', 'Points of Interest & Landmarks', 'Nature & Wildlife Areas • Caverns & Caves', 'Caverns & Caves', 'Cirque du Soleil Shows', 'Speciality Museums • Art Museums', 'Reefs', 'Nature & Wildlife Areas', 'Beaches', 'Bodies of Water', 'Water Parks', 'Amusement & Theme Parks', 'Art Museums', 'Beach & Pool Clubs', 'Nature & Wildlife Areas', 'Beaches • Beach & Pool Clubs', 'Nature & Wildlife Areas', 'Beaches', 'Caverns & Caves', 'Churches & Cathedrals', 'Parks', 'Beaches • Parks', 'Beaches', 'Caverns & Caves']"
117,117,CENTRAL/SOUTH AMERICA,MX,JALISCO,PUERTO VALLARTA,3,https://www.tripadvisor.com/Attractions-g150793-Activities-oa0-Puerto_Vallarta.html,"['Piers & Boardwalks', 'Historic Walking Areas', 'Theaters', 'Churches & Cathedrals', 'Cabarets', 'Historic Walking Areas', 'Points of Interest & Landmarks', 'Bodies of Water', 'Beach & Pool Clubs', 'Piers & Boardwalks', 'Speciality Museums', 'Geologic Formations', 'Neighborhoods • Points of Interest & Landmarks', 'Art Galleries', 'Beaches', 'Beaches', 'Points of Interest & Landmarks • Lookouts', 'Neighborhoods', 'Monuments & Statues', 'Islands', 'Beaches', 'Art Galleries', 'Distilleries', 'Points of Interest & Landmarks', 'Theatre & Performances', 'Farmers Markets', 'Art Galleries', 'Art Galleries', 'Distilleries', 'Distilleries']"
118,118,CENTRAL/SOUTH AMERICA,MX,BAJA CALIFORNIA SUR,CABO SAN LUCAS,4,https://www.tripadvisor.com/Attractions-g152515-Activities-oa0-Cabo_San_Lucas_Los_Cabos_Baja_California.html,"['Geologic Formations', 'Amusement & Theme Parks', 'Beaches', 'Marinas • Beaches', 'Marinas', 'Beaches', 'Mountains', 'Beaches', 'Bodies of Water • Beaches', 'Neighborhoods', 'Historic Sites • Churches & Cathedrals', 'Geologic Formations • Beach & Pool Clubs', 'Beaches', 'Islands', 'Beaches', 'Beaches', 'Shopping Malls', 'Bodies of Water', 'Beaches', 'Flea & Street Markets', 'Spas', 'Art Galleries', 'Speciality Museums', 'Taxis & Shuttles', 'Spas', 'Spas', 'Taxis & Shuttles', 'Taxis & Shuttles', 'Spas', 'Taxis & Shuttles']"
119,119,CENTRAL/SOUTH AMERICA,MX,QUINTANA ROO,PLAYA DEL CARMEN,5,https://www.tripadvisor.com/Attractions-g150812-Activities-oa0-Playa_del_Carmen_Yucatan_Peninsula.html,"['Amusement & Theme Parks', 'Caverns & Caves', 'Caverns & Caves', 'Points of Interest & Landmarks', 'Cirque du Soleil Shows', 'Amusement & Theme Parks', 'Art Museums', 'Water Parks', 'Beaches', 'Beach & Pool Clubs', 'Nature & Wildlife Areas', 'Churches & Cathedrals', 'Beaches • Parks', 'Ferries', 'Bodies of Water', 'Beach & Pool Clubs', 'Caverns & Caves', 'Nature & Wildlife Areas', 'Art Galleries • Art Museums', 'Beach & Pool Clubs', 'Department Stores', 'Beaches', 'Nature & Wildlife Areas', 'Caverns & Caves • Geologic Formations', 'Biking Trails', 'Water Parks', 'Shopping Malls', 'Historic Sites • Ancient Ruins', 'Shopping Malls', 'Biking Trails']"
120,120,CENTRAL/SOUTH AMERICA,MX,QUINTANA ROO,ISLA MUJERES,6,https://www.tripadvisor.com/Attractions-g150810-Activities-oa0-Isla_Mujeres_Yucatan_Peninsula.html,"['Beaches', 'Ancient Ruins', 'Points of Interest & Landmarks', 'Water Parks', 'Points of Interest & Landmarks', 'Reefs', 'Churches & Cathedrals', 'Beach & Pool Clubs', 'Churches & Cathedrals', 'Points of Interest & Landmarks', 'Churches & Cathedrals', 'Beaches', 'Bodies of Water • Nature & Wildlife Areas', 'Points of Interest & Landmarks', 'Ancient Ruins', 'Historic Sites', 'Beaches', 'Sports Complexes', 'Sports Camps & Clinics', 'Beaches', 'Beach & Pool Clubs', 'Sports Camps & Clinics', 'Department Stores', 'Gear Rentals', 'Water Parks', 'Spas', 'Bars & Clubs', 'Bars & Clubs', 'Yoga & Pilates • Spas', 'Spas']"
121,121,CENTRAL/SOUTH AMERICA,MX,QUINTANA ROO,TULUM,7,https://www.tripadvisor.com/Attractions-g150813-Activities-oa0-Tulum_Yucatan_Peninsula.html,"['Ancient Ruins', 'Reefs • Caverns & Caves', 'Caverns & Caves', 'Speciality Museums • Art Museums', 'Bodies of Water • Caverns & Caves', 'Beaches', 'Nature & Wildlife Areas', 'Beaches • Beach & Pool Clubs', 'Caverns & Caves', 'Nature & Wildlife Areas', 'Beaches', 'Bodies of Water', 'Amusement & Theme Parks • Caverns & Caves', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks', 'Bodies of Water', 'Bodies of Water • Nature & Wildlife Areas', 'Bodies of Water • Geologic Formations', 'Bodies of Water • Nature & Wildlife Areas', 'Beach & Pool Clubs', 'Caverns & Caves', 'National Parks', 'Bodies of Water', 'Caverns & Caves', 'Bodies of Water • Caverns & Caves', 'Bodies of Water', 'Beaches', 'Nature & Wildlife Areas', 'Flea & Street Markets', 'Caverns & Caves']"
122,122,CENTRAL/SOUTH AMERICA,MX,QUINTANA ROO,PUERTO MORELOS,8,https://www.tripadvisor.com/Attractions-g240327-Activities-oa0-Puerto_Morelos_Yucatan_Peninsula.html,"['Reefs', 'Bodies of Water • Geologic Formations', 'Beaches', 'Nature & Wildlife Areas', 'Gardens', 'Distilleries', 'Points of Interest & Landmarks', 'Bodies of Water • Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'Biking Trails • Hiking Trails', 'Breweries', 'Beach & Pool Clubs', 'Lighthouses', 'Bodies of Water', 'Water Parks', 'Flea & Street Markets', 'Sports Camps & Clinics', 'Flea & Street Markets', 'Art Galleries', 'Speciality & Gift Shops • Zoos', 'Bodies of Water', 'Art Galleries', 'Parks', 'Beach & Pool Clubs', 'Sports Camps & Clinics', 'Spas', 'Lessons & Workshops • Cooking Classes', 'Water Parks', 'Spas', 'Spas']"
123,123,CENTRAL/SOUTH AMERICA,MX,,LOS CABOS,9,https://www.tripadvisor.com/Attractions-g150773-Activities-oa0-Los_Cabos_Baja_California.html,"['Geologic Formations', 'Amusement & Theme Parks', 'Beaches', 'Marinas • Beaches', 'Marinas', 'Beaches', 'Mountains', 'Art Galleries', 'Bodies of Water • Beaches', 'Beaches', 'Points of Interest & Landmarks', 'Beaches', 'National Parks • Nature & Wildlife Areas', 'Neighborhoods', 'Churches & Cathedrals', 'Beaches', 'Reefs', 'Historic Sites • Churches & Cathedrals', 'Geologic Formations • Beach & Pool Clubs', 'Beaches', 'Art Galleries', 'Points of Interest & Landmarks', 'Spas', 'Islands', 'Nature & Wildlife Areas', 'Taxis & Shuttles', 'Taxis & Shuttles', 'Spas', 'Spas', 'Beaches']"
124,124,CENTRAL/SOUTH AMERICA,CS,,GUANACASTE,10,https://www.tripadvisor.com/Attractions-g309235-Activities-oa0-Province_of_Guanacaste.html,"['Bodies of Water', 'Visitor Centers', 'Beaches', 'Beaches', 'Beaches', 'Amusement & Theme Parks', 'Beaches', 'Beaches', 'Beaches', 'Farms', 'National Parks • Volcanos', 'Nature & Wildlife Areas • Waterfalls', 'Nature & Wildlife Areas', 'National Parks', 'Hiking Trails • Waterfalls', 'Waterfalls', 'Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'Visitor Centers', 'Taxis & Shuttles', 'Waterfalls', 'Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'National Parks', 'Amusement & Theme Parks', 'Visitor Centers', 'Nature & Wildlife Areas', 'Sports Camps & Clinics', 'Hot Springs & Geysers', 'Nature & Wildlife Areas']"
125,125,CANADA,CA,ONTARIO,TORONTO,1,https://www.tripadvisor.com/Attractions-g155019-Activities-oa0-Toronto_Ontario.html,"['Points of Interest & Landmarks • Architectural Buildings', 'Islands • Parks', 'Aquariums', 'Flea & Street Markets', 'Speciality Museums', 'Art Museums', 'Neighborhoods • Historic Walking Areas', 'Historic Sites • Castles', 'Speciality Museums', 'Parks', 'Breweries', 'Sports Complexes • Arenas & Stadiums', 'Zoos', 'Shopping Malls', 'Architectural Buildings • Libraries', 'Theaters', 'Ferries', 'Educational sites', 'Theaters', 'Gardens', 'Speciality Museums • History Museums', 'Arenas & Stadiums', 'Neighborhoods', 'Lookouts', 'Points of Interest & Landmarks', 'Theaters', 'Historic Sites • Theaters', 'Neighborhoods', 'Points of Interest & Landmarks', 'Universities & Schools • Theaters']"
